Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Prazo máximo de Entrega (product.metafields.nerd.dias_max),Prazo Mínimo de Entrega (product.metafields.nerd.dias_min),Prazo de entrega (product.metafields.nerd.prazo_entrega),Cor do Badge (product.metafields.nerdling.badge_color),Data de lançamento (product.metafields.nerdling.data_lancamento),Badge do Produto (product.metafields.nerdling.product_badge),Link (product.metafields.nerdlingo.link),Características de roupas esportivas (product.metafields.shopify.activewear-clothing-features),Atividade (product.metafields.shopify.activity),Grupo de idade (product.metafields.shopify.age-group),Instruções de cuidados (product.metafields.shopify.care-instructions),Características de roupas (product.metafields.shopify.clothing-features),Cor (product.metafields.shopify.color-pattern),Tecido (product.metafields.shopify.fabric),Decote (product.metafields.shopify.neckline),Faixa etária recomendada (product.metafields.shopify.recommended-age-group),Tamanho (product.metafields.shopify.size),Tipo de comprimento da manga (product.metafields.shopify.sleeve-length-type),Gênero alvo (product.metafields.shopify.target-gender),Tipo de comprimento do top (product.metafields.shopify.top-length-type),Características do boneco (product.metafields.shopify.toy-figure-features),Material de brinquedo/jogo (product.metafields.shopify.toy-game-material),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Brasil,Price / Brasil,Compare At Price / Brasil,Status
camiseta-oversized-streetwear-dragao-kanji-japones,,,,,,,,,preto,,,m,,,,,,0.15,,deny,manual,74.90,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0946/9050/9168/files/05_30d3cd04-0e14-4cc1-96a8-1e6c53a1a347.webp?v=1774570436,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/01_eb6d5475-522b-4821-8826-6e8bb0f74a34.webp?v=1774570436,g,,,,,,
camiseta-oversized-streetwear-dragao-kanji-japones,,,,,,,,,preto,,,g,,,,,,0.15,,deny,manual,74.90,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0946/9050/9168/files/03_6d4db03c-3dc0-4d95-90a3-bc92d7ac39df.webp?v=1774570436,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/01_eb6d5475-522b-4821-8826-6e8bb0f74a34.webp?v=1774570436,g,,,,,,
camiseta-oversized-streetwear-dragao-kanji-japones,,,,,,,,,preto,,,gg,,,,,,0.15,,deny,manual,74.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/01_eb6d5475-522b-4821-8826-6e8bb0f74a34.webp?v=1774570436,g,,,,,,
camiseta-oversized-streetwear-dragao-kanji-japones,,,,,,,,,branco,,,p,,,,,,0.15,,deny,manual,74.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/05_30d3cd04-0e14-4cc1-96a8-1e6c53a1a347.webp?v=1774570436,g,,,,,,
camiseta-oversized-streetwear-dragao-kanji-japones,,,,,,,,,branco,,,m,,,,,,0.15,,deny,manual,74.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/05_30d3cd04-0e14-4cc1-96a8-1e6c53a1a347.webp?v=1774570436,g,,,,,,
camiseta-oversized-streetwear-dragao-kanji-japones,,,,,,,,,branco,,,g,,,,,,0.15,,deny,manual,74.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/05_30d3cd04-0e14-4cc1-96a8-1e6c53a1a347.webp?v=1774570436,g,,,,,,
camiseta-oversized-streetwear-dragao-kanji-japones,,,,,,,,,branco,,,gg,,,,,,0.15,,deny,manual,74.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/05_30d3cd04-0e14-4cc1-96a8-1e6c53a1a347.webp?v=1774570436,g,,,,,,
camiseta-oversized-streetwear-dragao-kanji-japones,,,,,,,,,marrom,,,p,,,,,,0.15,,deny,manual,74.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/03_6d4db03c-3dc0-4d95-90a3-bc92d7ac39df.webp?v=1774570436,g,,,,,,
camiseta-oversized-streetwear-dragao-kanji-japones,,,,,,,,,marrom,,,m,,,,,,0.15,,deny,manual,74.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/03_6d4db03c-3dc0-4d95-90a3-bc92d7ac39df.webp?v=1774570436,g,,,,,,
camiseta-oversized-streetwear-dragao-kanji-japones,,,,,,,,,marrom,,,g,,,,,,0.15,,deny,manual,74.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/03_6d4db03c-3dc0-4d95-90a3-bc92d7ac39df.webp?v=1774570436,g,,,,,,
camiseta-oversized-streetwear-dragao-kanji-japones,,,,,,,,,marrom,,,gg,,,,,,0.15,,deny,manual,74.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/03_6d4db03c-3dc0-4d95-90a3-bc92d7ac39df.webp?v=1774570436,g,,,,,,
camiseta-oversized-masculina-streetwear-dragao-japones,Oversized Masculina Streetwear Dragão,"<p>Arte e atitude em uma só peça. Esta camiseta oversized masculina traz um dragão japonês em uma composição visual impactante, ideal para quem vive o estilo streetwear com autenticidade e referência à cultura oriental.</p><strong>Detalhes do Produto</strong><ul>
<li>
<strong>Material:</strong> 100% Algodão Fio 30.1 — macio, confortável e durável</li>
<li>
<strong>Modelagem:</strong> Oversized, corte amplo, manga curta, gola redonda</li>
<li>
<strong>Estampa:</strong> DTF premium — alta resolução, cores nítidas e resistentes a lavagens</li>
<li>
<strong>Tamanhos disponíveis:</strong> P, M, G, GG e XG</li>
</ul><strong>Cuidados com o Produto</strong><ul>
<li>Lavar com a estampa do avesso, em água fria.</li>
<li>Não utilizar alvejante nem ciclo pesado na máquina.</li>
<li>Secar à sombra; não passar ferro diretamente sobre a estampa.</li>
</ul>",Nerdlingolab,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,Camiseta Oversized,"Cor_BegeClaro, Cor_BegeEscuro, Cor_Branco, Cor_Cinza, Cor_Preto, Cor_Rosa, Gênero_Masculino, Tamanho_G, Tamanho_GG, Tamanho_M, Tamanho_P",true,Cor,preto,product.metafields.shopify.color-pattern,Tamanho,p,product.metafields.shopify.size,,,,,0.15,,deny,manual,62.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0946/9050/9168/files/04_26139c80-edcb-4a8e-8824-55582bd44c54.webp?v=1774570240,1,"",false,Camiseta Oversized Masculina Dragão Japonês Streetwear | DTF,"Camiseta oversized masculina com dragão japonês. 100% algodão fio 30.1, estampa DTF premium. Estilo streetwear, tamanhos P ao XG.",'10,'20,Entregue entre 10 á 20 dias,,'2026-03-27,🆕 NOVO,https://produto.mercadolivre.com.br/MLB-4206661895-camiseta-oversized-masculina-streetwear-drago-japons-_JM?searchVariation=185445571536#polycard_client=search-desktop&searchVariation=185445571536&search_layout=grid&position=6&type=item&tracking_id=fbd2a3a6-f8af-4349-99d9-8610ba793eb8,,,adultos; adolescentes,,absorcao-de-umidade; secagem-rapida,preto; branco; bege; vermelho,algodao; poliester,redondo,,pp; p; m; g; gg; xg,curto,feminino,medio,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/04_26139c80-edcb-4a8e-8824-55582bd44c54.webp?v=1774570240,g,,,true,,,active
camiseta-oversized-masculina-streetwear-dragao-japones,,,,,,,,,preto,,,m,,,,,,0.15,,deny,manual,62.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0946/9050/9168/files/02_8b9eb764-edb4-4a35-85a5-b56e39b4f02e.webp?v=1774570240,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/04_26139c80-edcb-4a8e-8824-55582bd44c54.webp?v=1774570240,g,,,,,,
camiseta-oversized-masculina-streetwear-dragao-japones,,,,,,,,,preto,,,g,,,,,,0.15,,deny,manual,62.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0946/9050/9168/files/01_8fcae2f8-8380-4a75-8e19-051ced3d3ea0.webp?v=1774570240,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/04_26139c80-edcb-4a8e-8824-55582bd44c54.webp?v=1774570240,g,,,,,,
camiseta-oversized-masculina-streetwear-dragao-japones,,,,,,,,,preto,,,gg,,,,,,0.15,,deny,manual,62.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0946/9050/9168/files/05_dbb31e51-623a-46bb-a12e-e9d5ea3ba45b.webp?v=1774570240,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/04_26139c80-edcb-4a8e-8824-55582bd44c54.webp?v=1774570240,g,,,,,,
camiseta-oversized-masculina-streetwear-dragao-japones,,,,,,,,,branco,,,p,,,,,,0.15,,deny,manual,62.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/02_8b9eb764-edb4-4a35-85a5-b56e39b4f02e.webp?v=1774570240,g,,,,,,
camiseta-oversized-masculina-streetwear-dragao-japones,,,,,,,,,branco,,,m,,,,,,0.15,,deny,manual,62.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/02_8b9eb764-edb4-4a35-85a5-b56e39b4f02e.webp?v=1774570240,g,,,,,,
camiseta-oversized-masculina-streetwear-dragao-japones,,,,,,,,,branco,,,g,,,,,,0.15,,deny,manual,62.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/02_8b9eb764-edb4-4a35-85a5-b56e39b4f02e.webp?v=1774570240,g,,,,,,
camiseta-oversized-masculina-streetwear-dragao-japones,,,,,,,,,branco,,,gg,,,,,,0.15,,deny,manual,62.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/02_8b9eb764-edb4-4a35-85a5-b56e39b4f02e.webp?v=1774570240,g,,,,,,
camiseta-oversized-masculina-streetwear-dragao-japones,,,,,,,,,bege,,,p,,,,,,0.15,,deny,manual,62.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/01_8fcae2f8-8380-4a75-8e19-051ced3d3ea0.webp?v=1774570240,g,,,,,,
camiseta-oversized-masculina-streetwear-dragao-japones,,,,,,,,,bege,,,m,,,,,,0.15,,deny,manual,62.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/01_8fcae2f8-8380-4a75-8e19-051ced3d3ea0.webp?v=1774570240,g,,,,,,
camiseta-oversized-masculina-streetwear-dragao-japones,,,,,,,,,bege,,,g,,,,,,0.15,,deny,manual,62.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/01_8fcae2f8-8380-4a75-8e19-051ced3d3ea0.webp?v=1774570240,g,,,,,,
camiseta-oversized-masculina-streetwear-dragao-japones,,,,,,,,,bege,,,gg,,,,,,0.15,,deny,manual,62.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/01_8fcae2f8-8380-4a75-8e19-051ced3d3ea0.webp?v=1774570240,g,,,,,,
camiseta-oversized-masculina-streetwear-dragao-japones,,,,,,,,,vermelho,,,p,,,,,,0.15,,deny,manual,62.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/05_dbb31e51-623a-46bb-a12e-e9d5ea3ba45b.webp?v=1774570240,g,,,,,,
camiseta-oversized-masculina-streetwear-dragao-japones,,,,,,,,,vermelho,,,m,,,,,,0.15,,deny,manual,62.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/05_dbb31e51-623a-46bb-a12e-e9d5ea3ba45b.webp?v=1774570240,g,,,,,,
camiseta-oversized-masculina-streetwear-dragao-japones,,,,,,,,,vermelho,,,g,,,,,,0.15,,deny,manual,62.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/05_dbb31e51-623a-46bb-a12e-e9d5ea3ba45b.webp?v=1774570240,g,,,,,,
camiseta-oversized-masculina-streetwear-dragao-japones,,,,,,,,,vermelho,,,gg,,,,,,0.15,,deny,manual,62.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/05_dbb31e51-623a-46bb-a12e-e9d5ea3ba45b.webp?v=1774570240,g,,,,,,
camiseta-unissex-oversized-tokyo-lily-anime-japones-graphic,Oversized Tokyo Lily Graphic,"<p>Tokyo Lily é arte, delicadeza e streetwear japonês em um só design. Esta camiseta oversized unissex traz uma composição gráfica inspirada em Tóquio, com flores de lírio e elementos de anime que encantam à primeira vista.</p><strong>Detalhes do Produto</strong><ul>
<li>
<strong>Material:</strong> 100% Algodão Fio 30.1 — macio, confortável e durável</li>
<li>
<strong>Modelagem:</strong> Oversized, corte amplo, manga curta, gola redonda</li>
<li>
<strong>Estampa:</strong> DTF premium — alta resolução, cores nítidas e resistentes a lavagens</li>
<li>
<strong>Tamanhos disponíveis:</strong> P, M, G, GG e XG</li>
</ul><strong>Cuidados com o Produto</strong><ul>
<li>Lavar com a estampa do avesso, em água fria.</li>
<li>Não utilizar alvejante nem ciclo pesado na máquina.</li>
<li>Secar à sombra; não passar ferro diretamente sobre a estampa.</li>
</ul>",Nerdlingolab,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,Camiseta Oversized,"Cor_BegeClaro, Cor_BegeEscuro, Cor_Branco, Cor_Cinza, Cor_Preto, Cor_Rosa, Gênero_Masculino, Tamanho_G, Tamanho_GG, Tamanho_M, Tamanho_P",true,Cor,preto,product.metafields.shopify.color-pattern,Tamanho,p,product.metafields.shopify.size,,,,,0.15,,deny,manual,78.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0946/9050/9168/files/02_0fbd5b2c-af0d-403b-ab29-a6a44e7744f3.webp?v=1774570060,1,"",false,Camiseta Oversized Unissex Tokyo Lily Anime Japonês | DTF,"Camiseta oversized unissex Tokyo Lily com estética anime japonesa. 100% algodão, estampa DTF premium, tamanhos P ao XG.",'10,'20,Entregue entre 10 á 20 dias,,'2026-03-27,🆕 NOVO,https://produto.mercadolivre.com.br/MLB-3817674643-camiseta-unissex-oversized-tokyo-lily-anime-japons-graphic-_JM?searchVariation=184294009797&pdp_filters=shipping_cost%3Afree#polycard_client=search-desktop&searchVariation=184294009797&search_layout=grid&position=21&type=item&tracking_id=6f90b07f-986f-4933-a36b-5a5ed2b5a2fb,,,adultos; adolescentes,,absorcao-de-umidade; secagem-rapida,preto; branco,algodao; poliester,redondo,,p; m; g; gg,curto,feminino,medio,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/02_0fbd5b2c-af0d-403b-ab29-a6a44e7744f3.webp?v=1774570060,g,,,true,,,active
camiseta-unissex-oversized-tokyo-lily-anime-japones-graphic,,,,,,,,,preto,,,m,,,,,,0.15,,deny,manual,78.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0946/9050/9168/files/03_7d561573-a5a1-4dc8-941e-d3680187c3e7.webp?v=1774570122,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/02_0fbd5b2c-af0d-403b-ab29-a6a44e7744f3.webp?v=1774570060,g,,,,,,
camiseta-unissex-oversized-tokyo-lily-anime-japones-graphic,,,,,,,,,preto,,,g,,,,,,0.15,,deny,manual,78.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/02_0fbd5b2c-af0d-403b-ab29-a6a44e7744f3.webp?v=1774570060,g,,,,,,
camiseta-unissex-oversized-tokyo-lily-anime-japones-graphic,,,,,,,,,preto,,,gg,,,,,,0.15,,deny,manual,78.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/02_0fbd5b2c-af0d-403b-ab29-a6a44e7744f3.webp?v=1774570060,g,,,,,,
camiseta-unissex-oversized-tokyo-lily-anime-japones-graphic,,,,,,,,,branco,,,p,,,,,,0.15,,deny,manual,78.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/03_7d561573-a5a1-4dc8-941e-d3680187c3e7.webp?v=1774570122,g,,,,,,
camiseta-unissex-oversized-tokyo-lily-anime-japones-graphic,,,,,,,,,branco,,,m,,,,,,0.15,,deny,manual,78.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/03_7d561573-a5a1-4dc8-941e-d3680187c3e7.webp?v=1774570122,g,,,,,,
camiseta-unissex-oversized-tokyo-lily-anime-japones-graphic,,,,,,,,,branco,,,g,,,,,,0.15,,deny,manual,78.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/03_7d561573-a5a1-4dc8-941e-d3680187c3e7.webp?v=1774570122,g,,,,,,
camiseta-unissex-oversized-tokyo-lily-anime-japones-graphic,,,,,,,,,branco,,,gg,,,,,,0.15,,deny,manual,78.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/03_7d561573-a5a1-4dc8-941e-d3680187c3e7.webp?v=1774570122,g,,,,,,
camisa-poliester-caminhada-com-papai-walking-dad,"Camisa Caminhada Com Papai , Walking Dad","<p>Uma homenagem especial para os papais aventureiros! A estampa ""Walking Dad"" celebra aqueles pais que adoram caminhar, explorar e criar memórias com a família — um presente perfeito para o Dia dos Pais ou qualquer ocasião especial.</p><strong>Detalhes do Produto</strong><ul>
<li>
<strong>Material:</strong> 100% Poliéster Dry Fit — leve e de secagem rápida</li>
<li>
<strong>Modelagem:</strong> Unissex, corte esportivo, manga curta, gola redonda</li>
<li>
<strong>Estampa:</strong> Sublimação total — cores vivas e fixação permanente</li>
<li>
<strong>Tamanhos disponíveis:</strong> PP, P, M, G e GG</li>
</ul><strong>Cuidados com o Produto</strong><ul>
<li>Lavar com a estampa do avesso, em água fria.</li>
<li>Não utilizar alvejante nem ciclo pesado na máquina.</li>
<li>Secar à sombra; não passar ferro diretamente sobre a estampa.</li>
</ul>",Nerdlingolab,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,Camisa Dry Fit,"Cor_BegeClaro, Cor_BegeEscuro, Cor_Branco, Cor_Cinza, Cor_Preto, Cor_Rosa, Gênero_Masculino, Tamanho_G, Tamanho_GG, Tamanho_M, Tamanho_P",true,Cor,preto,product.metafields.shopify.color-pattern,Tamanho,p,product.metafields.shopify.size,,,,,0.15,,deny,manual,68.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0946/9050/9168/files/01_e9652ada-93b4-400a-9e48-224536b7e35a.webp?v=1774569853,1,"",false,Camisa Walking Dad Caminhada Com Papai | Dry Fit Estampada,"Camisa Dry Fit estampada Walking Dad, homenagem perfeita para pais aventureiros. Poliéster leve, secagem rápida. Tamanhos PP ao GG.",'10,'20,Entregue entre 10 á 20 dias,,'2026-03-27,🆕 NOVO,https://produto.mercadolivre.com.br/MLB-4291723905-camisa-poliester-caminhada-com-papai-walking-dad-_JM?searchVariation=186861988466#polycard_client=search-desktop&searchVariation=186861988466&search_layout=grid&position=58&type=item&tracking_id=3adf5615-5bb0-4876-96e0-a2025e1c56d4,,,adultos; adolescentes,,absorcao-de-umidade; secagem-rapida,preto; verde; azul; vermelho; rosa; azul-claro; roxo; laranja,algodao; poliester,redondo,,p; m; g; gg; xg,curto,feminino,medio,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/01_e9652ada-93b4-400a-9e48-224536b7e35a.webp?v=1774569853,g,,,true,,,active
camisa-poliester-caminhada-com-papai-walking-dad,,,,,,,,,preto,,,m,,,,,,0.15,,deny,manual,68.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0946/9050/9168/files/08_8d2d11c8-e464-4838-a594-74fbce3302e4.webp?v=1774569853,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/01_e9652ada-93b4-400a-9e48-224536b7e35a.webp?v=1774569853,g,,,,,,
camisa-poliester-caminhada-com-papai-walking-dad,,,,,,,,,preto,,,g,,,,,,0.15,,deny,manual,68.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0946/9050/9168/files/02_867ee26b-975c-47ca-80bd-69c18fe28e8d.webp?v=1774569853,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/01_e9652ada-93b4-400a-9e48-224536b7e35a.webp?v=1774569853,g,,,,,,
camisa-poliester-caminhada-com-papai-walking-dad,,,,,,,,,preto,,,gg,,,,,,0.15,,deny,manual,68.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0946/9050/9168/files/03_270bb7bb-a4f1-4b6d-bf77-86ab1724a22e.webp?v=1774569853,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/01_e9652ada-93b4-400a-9e48-224536b7e35a.webp?v=1774569853,g,,,,,,
camisa-poliester-caminhada-com-papai-walking-dad,,,,,,,,,preto,,,xg,,,,,,0.15,,deny,manual,68.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0946/9050/9168/files/04_59524b46-2568-45d5-b815-d2ca3d871de9.webp?v=1774569853,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/01_e9652ada-93b4-400a-9e48-224536b7e35a.webp?v=1774569853,g,,,,,,
camisa-poliester-caminhada-com-papai-walking-dad,,,,,,,,,verde,,,p,,,,,,0.15,,deny,manual,68.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0946/9050/9168/files/07_755b40b0-0564-47c7-b7dd-0d2022a96880.webp?v=1774569853,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/08_8d2d11c8-e464-4838-a594-74fbce3302e4.webp?v=1774569853,g,,,,,,
camisa-poliester-caminhada-com-papai-walking-dad,,,,,,,,,verde,,,m,,,,,,0.15,,deny,manual,68.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0946/9050/9168/files/05_84e489b2-9534-4d50-86b4-8f1b2cd6095f.webp?v=1774569854,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/08_8d2d11c8-e464-4838-a594-74fbce3302e4.webp?v=1774569853,g,,,,,,
camisa-poliester-caminhada-com-papai-walking-dad,,,,,,,,,verde,,,g,,,,,,0.15,,deny,manual,68.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0946/9050/9168/files/06_8afa20ad-7586-4f0b-b6df-f66abfb3b980.webp?v=1774569853,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/08_8d2d11c8-e464-4838-a594-74fbce3302e4.webp?v=1774569853,g,,,,,,
camisa-poliester-caminhada-com-papai-walking-dad,,,,,,,,,verde,,,gg,,,,,,0.15,,deny,manual,68.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/08_8d2d11c8-e464-4838-a594-74fbce3302e4.webp?v=1774569853,g,,,,,,
camisa-poliester-caminhada-com-papai-walking-dad,,,,,,,,,verde,,,xg,,,,,,0.15,,deny,manual,68.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/08_8d2d11c8-e464-4838-a594-74fbce3302e4.webp?v=1774569853,g,,,,,,
camisa-poliester-caminhada-com-papai-walking-dad,,,,,,,,,azul,,,p,,,,,,0.15,,deny,manual,68.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/02_867ee26b-975c-47ca-80bd-69c18fe28e8d.webp?v=1774569853,g,,,,,,
camisa-poliester-caminhada-com-papai-walking-dad,,,,,,,,,azul,,,m,,,,,,0.15,,deny,manual,68.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/02_867ee26b-975c-47ca-80bd-69c18fe28e8d.webp?v=1774569853,g,,,,,,
camisa-poliester-caminhada-com-papai-walking-dad,,,,,,,,,azul,,,g,,,,,,0.15,,deny,manual,68.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/02_867ee26b-975c-47ca-80bd-69c18fe28e8d.webp?v=1774569853,g,,,,,,
camisa-poliester-caminhada-com-papai-walking-dad,,,,,,,,,azul,,,gg,,,,,,0.15,,deny,manual,68.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/02_867ee26b-975c-47ca-80bd-69c18fe28e8d.webp?v=1774569853,g,,,,,,
camisa-poliester-caminhada-com-papai-walking-dad,,,,,,,,,azul,,,xg,,,,,,0.15,,deny,manual,68.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/02_867ee26b-975c-47ca-80bd-69c18fe28e8d.webp?v=1774569853,g,,,,,,
camisa-poliester-caminhada-com-papai-walking-dad,,,,,,,,,vermelho,,,p,,,,,,0.15,,deny,manual,68.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/03_270bb7bb-a4f1-4b6d-bf77-86ab1724a22e.webp?v=1774569853,g,,,,,,
